date,stato,codice_regione,denominazione_regione,lat,long,h,icu,h+icu,q,p,np,d,dc,T,S,code,region,P,Tper100kP,Sper100kP,h+icuper100kP,icuper100kP,hper100kP,dcper100kP
2020-02-29 17:00:00,b'ITA',11,b'Marche',43.61675973,13.5188753,6,2,8,3,11,5,0,0,11,68,11,Marche,1525271,0.7211833175874975,4.458224145086349,0.5244969582454527,0.13112423956136318,0.3933727186840896,0.0
2020-02-29 17:00:00,b'ITA',14,b'Molise',41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,0,14,Molise,305617,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29 17:00:00,b'ITA',1,b'Piemonte',45.0732745,7.680687483,7,0,7,4,11,0,0,0,11,308,1,Piemonte,4356406,0.2525017181594186,7.07004810846372,0.16068291155599362,0.0,0.16068291155599362,0.0
2020-02-29 17:00:00,b'ITA',16,b'Puglia',41.12559576,16.86736689,1,0,1,2,3,0,0,0,3,252,16,Puglia,4029053,0.07445918432941935,6.254571483671225,0.024819728109806448,0.0,0.024819728109806448,0.0
2020-02-29 17:00:00,b'ITA',20,b'Sardegna',39.21531192,9.110616306,0,0,0,0,0,0,0,0,0,1,20,Sardegna,1639591,0.0,0.06099082027164091,0.0,0.0,0.0,0.0
2020-02-29 17:00:00,b'ITA',19,b'Sicilia',38.11569725,13.3623567,1,0,1,1,2,0,2,0,4,6,19,Sicilia,4999891,0.08000174403802003,0.12000261605703005,0.020000436009505008,0.0,0.020000436009505008,0.0
2020-02-29 17:00:00,b'ITA',9,b'Toscana',43.76923077,11.25588885,7,0,7,3,10,3,1,0,11,531,9,Toscana,3729641,0.29493455268214824,14.237295224929156,0.18768562443409434,0.0,0.18768562443409434,0.0
2020-02-29 17:00:00,b'ITA',104,b'P.A. Trento',46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,43,104,P.A. Trento,541380,0.0,7.942665041191031,0.0,0.0,0.0,0.0
2020-02-29 17:00:00,b'ITA',10,b'Umbria',43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,31,10,Umbria,882015,0.0,3.514679455564815,0.0,0.0,0.0,0.0
2020-02-29 17:00:00,b'ITA',2,"b""Valle d'Aosta""",45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,9,2,Valle d'Aosta,125666,0.0,7.161841707383064,0.0,0.0,0.0,0.0
2020-02-29 17:00:00,b'ITA',5,b'Veneto',45.43490485,12.33845213,24,11,35,154,189,40,0,2,191,8659,5,Veneto,4905854,3.8933078725946593,176.50341816124165,0.7134333797948329,0.22422191936409033,0.4892114604307426,0.04076762170256188
2020-03-01 17:00:00,b'ITA',13,b'Abruzzo',42.35122196,13.39843823,3,0,3,2,5,3,0,0,5,52,13,Abruzzo,1311580,0.3812195977370805,3.964683816465637,0.2287317586422483,0.0,0.2287317586422483,0.0
2020-03-01 17:00:00,b'ITA',17,b'Basilicata',40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,39,17,Basilicata,562869,0.0,6.9287880483736,0.0,0.0,0.0,0.0
2020-03-01 17:00:00,b'ITA',4,b'P.A. Bolzano',46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,20,4,P.A. Bolzano,533050,0.18759966232060782,3.7519932464121566,0.18759966232060782,0.0,0.18759966232060782,0.0
2020-03-01 17:00:00,b'ITA',18,b'Calabria',38.90597598,16.59440194,0,0,0,1,1,0,0,0,1,35,18,Calabria,1947131,0.05135761281598413,1.7975164485594446,0.0,0.0,0.0,0.0
2020-03-01 17:00:00,b'ITA',15,b'Campania',40.83956555,14.25084984,4,0,4,13,17,4,0,0,17,373,15,Campania,5801692,0.2930179678617893,6.429158941908671,0.06894540420277394,0.0,0.06894540420277394,0.0
2020-03-01 17:00:00,b'ITA',8,b'Emilia Romagna',44.49436681,11.3417208,127,13,140,137,277,64,0,8,285,1795,8,Emilia-Romagna,4459477,6.3908839534322075,40.25135682951162,3.1393815911596805,0.2915140048933989,2.847867586266282,0.1793932337805532
2020-03-01 17:00:00,b'ITA',6,b'Friuli Venezia Giulia',45.6494354,13.76813649,0,0,0,6,6,6,0,0,6,243,6,Friuli Venzia Giulia,1215220,0.49373775941804776,19.996379256430934,0.0,0.0,0.0,0.0
2020-03-01 17:00:00,b'ITA',12,b'Lazio',41.89277044,12.48366722,3,0,3,0,3,0,3,0,6,724,12,Lazio,5879082,0.10205674967622497,12.314847794264479,0.051028374838112484,0.0,0.051028374838112484,0.0
2020-03-01 17:00:00,b'ITA',7,b'Liguria',44.41149315,8.9326992,12,1,13,8,21,-17,4,0,25,121,7,Liguria,1550640,1.6122375277304852,7.80322963421555,0.8383635144198525,0.06448950110921942,0.7738740133106331,0.0
2020-03-01 17:00:00,b'ITA',3,b'Lombardia',45.46679409,9.190347404,406,106,512,375,887,335,73,24,984,6879,3,Lombardia,10060574,9.780754060354807,68.37582030607796,5.089172844412257,1.053617815444725,4.035555028967532,0.23855497708182455
2020-03-01 17:00:00,b'ITA',11,b'Marche',43.61675973,13.5188753,12,5,17,8,25,14,0,0,25,101,11,Marche,1525271,1.63905299451704,6.621774097848841,1.1145560362715872,0.327810598903408,0.7867454373681791,0.0
2020-03-01 17:00:00,b'ITA',14,b'Molise',41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,6,14,Molise,305617,0.0,1.9632415736035624,0.0,0.0,0.0,0.0
2020-03-01 17:00:00,b'ITA',1,b'Piemonte',45.0732745,7.680687483,11,2,13,36,49,38,0,0,49,362,1,Piemonte,4356406,1.1247803808919554,8.309601997609956,0.298411121461131,0.04590940330171247,0.2525017181594186,0.0
2020-03-01 17:00:00,b'ITA',16,b'Puglia',41.12559576,16.86736689,1,0,1,2,3,0,0,0,3,262,16,Puglia,4029053,0.07445918432941935,6.502768764769289,0.024819728109806448,0.0,0.024819728109806448,0.0
2020-03-01 17:00:00,b'ITA',20,b'Sardegna',39.21531192,9.110616306,0,0,0,0,0,0,0,0,0,29,20,Sardegna,1639591,0.0,1.7687337878775866,0.0,0.0,0.0,0.0
2020-03-01 17:00:00,b'ITA',19,b'Sicilia',38.11569725,13.3623567,1,0,1,6,7,5,2,0,9,291,19,Sicilia,4999891,0.18000392408554508,5.820126878765957,0.020000436009505008,0.0,0.020000436009505008,0.0
2020-03-01 17:00:00,b'ITA',9,b'Toscana',43.76923077,11.25588885,7,0,7,5,12,2,1,0,13,572,9,Toscana,3729641,0.3485590168061752,15.336596739471707,0.18768562443409434,0.0,0.18768562443409434,0.0
2020-03-01 17:00:00,b'ITA',104,b'P.A. Trento',46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,122,104,P.A. Trento,541380,0.0,22.53500314012339,0.0,0.0,0.0,0.0
2020-03-01 17:00:00,b'ITA',10,b'Umbria',43.10675841,12.38824698,0,0,0,2,2,2,0,0,2,35,10,Umbria,882015,0.2267535132622461,3.968186482089307,0.0,0.0,0.0,0.0
2020-03-01 17:00:00,b'ITA',2,"b""Valle d'Aosta""",45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,10,2,Valle d'Aosta,125666,0.0,7.957601897092292,0.0,0.0,0.0,0.0
2020-03-01 17:00:00,b'ITA',5,b'Veneto',45.43490485,12.33845213,51,13,64,197,261,72,0,2,263,9056,5,Veneto,4905854,5.360942253886887,184.5957910692002,1.3045638944819802,0.26498954106665223,1.039574353415328,0.04076762170256188
2020-03-02 18:00:00,b'ITA',13,b'Abruzzo',42.35122196,13.39843823,3,0,3,2,5,0,0,0,5,52,13,Abruzzo,1311580,0.3812195977370805,3.964683816465637,0.2287317586422483,0.0,0.2287317586422483,0.0
2020-03-02 18:00:00,b'ITA',17,b'Basilicata',40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,39,17,Basilicata,562869,0.0,6.9287880483736,0.0,0.0,0.0,0.0
2020-03-02 18:00:00,b'ITA',4,b'P.A. Bolzano',46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,20,4,P.A. Bolzano,533050,0.18759966232060782,3.7519932464121566,0.18759966232060782,0.0,0.18759966232060782,0.0
2020-03-02 18:00:00,b'ITA',18,b'Calabria',38.90597598,16.59440194,0,0,0,1,1,0,0,0,1,39,18,Calabria,1947131,0.05135761281598413,2.0029468998233813,0.0,0.0,0.0,0.0
2020-03-02 18:00:00,b'ITA',15,b'Campania',40.83956555,14.25084984,4,0,4,13,17,0,0,0,17,373,15,Campania,5801692,0.2930179678617893,6.429158941908671,0.06894540420277394,0.0,0.06894540420277394,0.0
2020-03-02 18:00:00,b'ITA',8,b'Emilia Romagna',44.49436681,11.3417208,148,16,164,160,324,47,0,11,335,1973,8,Emilia-Romagna,4459477,7.512091664560665,44.24285628112893,3.6775612925013403,0.3587864675611064,3.318774824940234,0.24666569644826064
2020-03-02 18:00:00,b'ITA',6,b'Friuli Venezia Giulia',45.6494354,13.76813649,0,0,0,9,9,3,0,0,9,269,6,Friuli Venzia Giulia,1215220,0.7406066391270717,22.135909547242473,0.0,0.0,0.0,0.0
2020-03-02 18:00:00,b'ITA',12,b'Lazio',41.89277044,12.48366722,3,0,3,1,4,1,3,0,7,773,12,Lazio,5879082,0.1190662079555958,13.148311249953649,0.051028374838112484,0.0,0.051028374838112484,0.0
2020-03-02 18:00:00,b'ITA',7,b'Liguria',44.41149315,8.9326992,12,1,13,5,18,-3,4,0,22,121,7,Liguria,1550640,1.4187690244028273,7.80322963421555,0.8383635144198525,0.06448950110921942,0.7738740133106331,0.0
2020-03-02 18:00:00,b'ITA',3,b'Lombardia',45.46679409,9.190347404,478,127,605,472,1077,190,139,38,1254,7925,3,Lombardia,10060574,12.464497552525334,78.77284139056081,6.013573380604328,1.2623534203913216,4.751219960213006,0.37771204704622224
2020-03-02 18:00:00,b'ITA',11,b'Marche',43.61675973,13.5188753,17,6,23,11,34,9,0,1,35,137,11,Marche,1525271,2.2946741923238556,8.982010409953379,1.5079287549556768,0.3933727186840896,1.1145560362715872,0.06556211978068159
2020-03-02 18:00:00,b'ITA',14,b'Molise',41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,13,14,Molise,305617,0.0,4.253690076141052,0.0,0.0,0.0,0.0
2020-03-02 18:00:00,b'ITA',1,b'Piemonte',45.0732745,7.680687483,12,2,14,37,51,2,0,0,51,434,1,Piemonte,4356406,1.1706897841936679,9.962340516471606,0.32136582311198725,0.04590940330171247,0.2754564198102748,0.0
2020-03-02 18:00:00,b'ITA',16,b'Puglia',41.12559576,16.86736689,2,0,2,2,4,1,0,0,4,278,16,Puglia,4029053,0.09927891243922579,6.899884414526193,0.049639456219612896,0.0,0.049639456219612896,0.0
2020-03-02 18:00:00,b'ITA',20,b'Sardegna',39.21531192,9.110616306,0,0,0,0,0,0,0,0,0,29,20,Sardegna,1639591,0.0,1.7687337878775866,0.0,0.0,0.0,0.0
2020-03-02 18:00:00,b'ITA',19,b'Sicilia',38.11569725,13.3623567,2,0,2,3,5,-2,2,0,7,307,19,Sicilia,4999891,0.14000305206653504,6.140133854918036,0.040000872019010016,0.0,0.040000872019010016,0.0
2020-03-02 18:00:00,b'ITA',9,b'Toscana',43.76923077,11.25588885,7,0,7,5,12,0,1,0,13,613,9,Toscana,3729641,0.3485590168061752,16.43589825401426,0.18768562443409434,0.0,0.18768562443409434,0.0
2020-03-02 18:00:00,b'ITA',104,b'P.A. Trento',46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,122,104,P.A. Trento,541380,0.0,22.53500314012339,0.0,0.0,0.0,0.0
2020-03-02 18:00:00,b'ITA',10,b'Umbria',43.10675841,12.38824698,0,0,0,2,2,0,0,0,2,35,10,Umbria,882015,0.2267535132622461,3.968186482089307,0.0,0.0,0.0,0.0
2020-03-02 18:00:00,b'ITA',2,"b""Valle d'Aosta""",45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,11,2,Valle d'Aosta,125666,0.0,8.753362086801522,0.0,0.0,0.0,0.0
2020-03-02 18:00:00,b'ITA',5,b'Veneto',45.43490485,12.33845213,53,14,67,204,271,10,0,2,273,9782,5,Veneto,4905854,5.564780362399696,199.39443774723014,1.3657153270358229,0.2853733519179331,1.0803419751178898,0.04076762170256188
2020-03-03 18:00:00,b'ITA',13,b'Abruzzo',42.35122196,13.39843823,5,0,5,1,6,1,0,0,6,52,13,Abruzzo,1311580,0.4574635172844966,3.964683816465637,0.3812195977370805,0.0,0.3812195977370805,0.0
2020-03-03 18:00:00,b'ITA',17,b'Basilicata',40.63947052,15.80514834,0,0,0,1,1,1,0,0,1,42,17,Basilicata,562869,0.17766123200957948,7.461771744402339,0.0,0.0,0.0,0.0
2020-03-03 18:00:00,b'ITA',4,b'P.A. Bolzano',46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,20,4,P.A. Bolzano,533050,0.18759966232060782,3.7519932464121566,0.18759966232060782,0.0,0.18759966232060782,0.0
2020-03-03 18:00:00,b'ITA',18,b'Calabria',38.90597598,16.59440194,0,0,0,1,1,0,0,0,1,39,18,Calabria,1947131,0.05135761281598413,2.0029468998233813,0.0,0.0,0.0,0.0
2020-03-03 18:00:00,b'ITA',15,b'Campania',40.83956555,14.25084984,11,0,11,19,30,13,0,0,30,405,15,Campania,5801692,0.5170905315208046,6.980722175530862,0.18959986155762837,0.0,0.18959986155762837,0.0
2020-03-03 18:00:00,b'ITA',8,b'Emilia Romagna',44.49436681,11.3417208,187,24,211,187,398,74,4,18,420,2012,8,Emilia-Romagna,4459477,9.418144773479042,45.117398295809124,4.73149654096209,0.5381797013416595,4.193316839620431,0.4036347760062447
2020-03-03 18:00:00,b'ITA',6,b'Friuli Venezia Giulia',45.6494354,13.76813649,1,0,1,12,13,4,0,0,13,354,6,Friuli Venzia Giulia,1215220,1.0697651454057702,29.13052780566482,0.08228962656967463,0.0,0.08228962656967463,0.0
2020-03-03 18:00:00,b'ITA',12,b'Lazio',41.89277044,12.48366722,10,0,10,1,11,7,3,0,14,877,12,Lazio,5879082,0.2381324159111916,14.917294911008215,0.17009458279370826,0.0,0.17009458279370826,0.0
2020-03-03 18:00:00,b'ITA',7,b'Liguria',44.41149315,8.9326992,12,2,14,5,19,1,4,1,24,121,7,Liguria,1550640,1.5477480266212662,7.80322963421555,0.9028530155290718,0.12897900221843883,0.7738740133106331,0.06448950110921942
2020-03-03 18:00:00,b'ITA',3,b'Lombardia',45.46679409,9.190347404,698,167,865,461,1326,249,139,55,1520,9577,3,Lombardia,10060574,15.108481881848888,95.19337564635974,8.597918965657428,1.659945048861029,6.937973916796398,0.5466884891458479
2020-03-03 18:00:00,b'ITA',11,b'Marche',43.61675973,13.5188753,27,13,40,19,59,25,0,2,61,200,11,Marche,1525271,3.999289306621577,13.11242395613632,2.622484791227264,0.8523075571488608,1.7701772340784032,0.13112423956136318
2020-03-03 18:00:00,b'ITA',14,b'Molise',41.55774754,14.65916051,3,0,3,0,3,3,0,0,3,13,14,Molise,305617,0.9816207868017812,4.253690076141052,0.9816207868017812,0.0,0.9816207868017812,0.0
2020-03-03 18:00:00,b'ITA',1,b'Piemonte',45.0732745,7.680687483,13,3,16,40,56,5,0,0,56,458,1,Piemonte,4356406,1.285463292447949,10.513253356092154,0.36727522641369975,0.0688641049525687,0.298411121461131,0.0
2020-03-03 18:00:00,b'ITA',16,b'Puglia',41.12559576,16.86736689,2,0,2,4,6,2,0,0,6,298,16,Puglia,4029053,0.1489183686588387,7.396278976722321,0.049639456219612896,0.0,0.049639456219612896,0.0
2020-03-03 18:00:00,b'ITA',20,b'Sardegna',39.21531192,9.110616306,1,0,1,0,1,1,0,0,1,29,20,Sardegna,1639591,0.06099082027164091,1.7687337878775866,0.06099082027164091,0.0,0.06099082027164091,0.0
2020-03-03 18:00:00,b'ITA',19,b'Sicilia',38.11569725,13.3623567,2,0,2,3,5,0,2,0,7,307,19,Sicilia,4999891,0.14000305206653504,6.140133854918036,0.040000872019010016,0.0,0.040000872019010016,0.0
2020-03-03 18:00:00,b'ITA',9,b'Toscana',43.76923077,11.25588885,10,0,10,8,18,6,1,0,19,697,9,Toscana,3729641,0.509432409178256,18.688125747223392,0.26812232062013475,0.0,0.26812232062013475,0.0
2020-03-03 18:00:00,b'ITA',104,b'P.A. Trento',46.06893511,11.12123097,1,0,1,3,4,4,0,0,4,122,104,P.A. Trento,541380,0.7388525619712586,22.53500314012339,0.18471314049281465,0.0,0.18471314049281465,0.0
2020-03-03 18:00:00,b'ITA',10,b'Umbria',43.10675841,12.38824698,1,1,2,6,8,6,0,0,8,45,10,Umbria,882015,0.9070140530489844,5.101954048400537,0.2267535132622461,0.11337675663112305,0.11337675663112305,0.0
2020-03-03 18:00:00,b'ITA',2,"b""Valle d'Aosta""",45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,12,2,Valle d'Aosta,125666,0.0,9.54912227651075,0.0,0.0,0.0,0.0
2020-03-03 18:00:00,b'ITA',5,b'Veneto',45.43490485,12.33845213,49,19,68,229,297,26,7,3,307,10176,5,Veneto,4905854,6.257829931343249,207.42565922263483,1.386099137887104,0.38729240617433786,0.998806731712766,0.061151432553842824
2020-03-04 17:00:00,b'ITA',13,b'Abruzzo',42.35122196,13.39843823,7,0,7,0,7,1,0,0,7,85,13,Abruzzo,1311580,0.5337074368319127,6.480733161530368,0.5337074368319127,0.0,0.5337074368319127,0.0
2020-03-04 17:00:00,b'ITA',17,b'Basilicata',40.63947052,15.80514834,0,0,0,1,1,0,0,0,1,48,17,Basilicata,562869,0.17766123200957948,8.527739136459816,0.0,0.0,0.0,0.0
2020-03-04 17:00:00,b'ITA',4,b'P.A. Bolzano',46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,20,4,P.A. Bolzano,533050,0.18759966232060782,3.7519932464121566,0.18759966232060782,0.0,0.18759966232060782,0.0
2020-03-04 17:00:00,b'ITA',18,b'Calabria',38.90597598,16.59440194,0,0,0,1,1,0,0,0,1,46,18,Calabria,1947131,0.05135761281598413,2.36245018953527,0.0,0.0,0.0,0.0
2020-03-04 17:00:00,b'ITA',15,b'Campania',40.83956555,14.25084984,11,0,11,20,31,1,0,0,31,429,15,Campania,5801692,0.5343268825714982,7.394394600747507,0.18959986155762837,0.0,0.18959986155762837,0.0
2020-03-04 17:00:00,b'ITA',8,b'Emilia Romagna',44.49436681,11.3417208,256,26,282,234,516,118,6,22,544,2500,8,Emilia-Romagna,4459477,12.198739897077617,56.06038555642287,6.323611490764501,0.5830280097867978,5.740583480977702,0.4933313928965213
2020-03-04 17:00:00,b'ITA',6,b'Friuli Venezia Giulia',45.6494354,13.76813649,3,0,3,15,18,5,0,0,18,376,6,Friuli Venzia Giulia,1215220,1.4812132782541434,30.94089959019766,0.24686887970902388,0.0,0.24686887970902388,0.0
2020-03-04 17:00:00,b'ITA',12,b'Lazio',41.89277044,12.48366722,15,3,18,9,27,16,3,0,30,995,12,Lazio,5879082,0.5102837483811248,16.92441098797397,0.3061702490286749,0.051028374838112484,0.2551418741905624,0.0
2020-03-04 17:00:00,b'ITA',7,b'Liguria',44.41149315,8.9326992,10,3,13,8,21,2,4,1,26,133,7,Liguria,1550640,1.676727028839705,8.577103647526183,0.8383635144198525,0.19346850332765828,0.6448950110921942,0.06448950110921942
2020-03-04 17:00:00,b'ITA',3,b'Lombardia',45.46679409,9.190347404,877,209,1086,411,1497,171,250,73,1820,12138,3,Lombardia,10060574,18.090419095371697,120.64917965913277,10.794612712952562,2.0774162587542224,8.717196454198339,0.7256047219572164
2020-03-04 17:00:00,b'ITA',11,b'Marche',43.61675973,13.5188753,34,15,49,31,80,21,0,4,84,288,11,Marche,1525271,5.5072180615772535,18.8818904968363,3.2125438692533983,0.983431796710224,2.2291120725431743,0.26224847912272636
2020-03-04 17:00:00,b'ITA',14,b'Molise',41.55774754,14.65916051,3,0,3,0,3,0,0,0,3,19,14,Molise,305617,0.9816207868017812,6.216931649744615,0.9816207868017812,0.0,0.9816207868017812,0.0
2020-03-04 17:00:00,b'ITA',1,b'Piemonte',45.0732745,7.680687483,26,13,39,43,82,26,0,0,82,543,1,Piemonte,4356406,1.882285535370211,12.464402996414933,0.8952333643833931,0.298411121461131,0.596822242922262,0.0
2020-03-04 17:00:00,b'ITA',16,b'Puglia',41.12559576,16.86736689,4,0,4,3,7,1,1,1,9,322,16,Puglia,4029053,0.22337755298825807,7.991952451357677,0.09927891243922579,0.0,0.09927891243922579,0.024819728109806448
2020-03-04 17:00:00,b'ITA',20,b'Sardegna',39.21531192,9.110616306,1,0,1,1,2,1,0,0,2,42,20,Sardegna,1639591,0.12198164054328182,2.5616144514089187,0.06099082027164091,0.0,0.06099082027164091,0.0
2020-03-04 17:00:00,b'ITA',19,b'Sicilia',38.11569725,13.3623567,5,0,5,11,16,11,2,0,18,367,19,Sicilia,4999891,0.36000784817109016,7.340160015488338,0.10000218004752504,0.0,0.10000218004752504,0.0
2020-03-04 17:00:00,b'ITA',9,b'Toscana',43.76923077,11.25588885,15,2,17,20,37,19,1,0,38,776,9,Toscana,3729641,1.018864818356512,20.806292080122457,0.4558079450542291,0.053624464124026945,0.4021834809302021,0.0
2020-03-04 17:00:00,b'ITA',104,b'P.A. Trento',46.06893511,11.12123097,1,0,1,4,5,1,0,0,5,122,104,P.A. Trento,541380,0.9235657024640733,22.53500314012339,0.18471314049281465,0.0,0.18471314049281465,0.0
2020-03-04 17:00:00,b'ITA',10,b'Umbria',43.10675841,12.38824698,1,1,2,7,9,1,0,0,9,58,10,Umbria,882015,1.0203908096801073,6.575851884605137,0.2267535132622461,0.11337675663112305,0.11337675663112305,0.0
2020-03-04 17:00:00,b'ITA',2,"b""Valle d'Aosta""",45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,15,2,Valle d'Aosta,125666,0.0,11.936402845638439,0.0,0.0,0.0,0.0
2020-03-04 17:00:00,b'ITA',5,b'Veneto',45.43490485,12.33845213,76,23,99,246,345,48,9,6,360,10515,5,Veneto,4905854,7.338171906461138,214.33577110121908,2.017997274276813,0.46882764957946155,1.5491696246973514,0.12230286510768565
2020-03-05 17:00:00,b'ITA',13,b'Abruzzo',42.35122196,13.39843823,8,0,8,0,8,1,0,0,8,96,13,Abruzzo,1311580,0.6099513563793287,7.319416276551945,0.6099513563793287,0.0,0.6099513563793287,0.0
2020-03-05 17:00:00,b'ITA',17,b'Basilicata',40.63947052,15.80514834,0,0,0,1,1,0,0,0,1,54,17,Basilicata,562869,0.17766123200957948,9.593706528517293,0.0,0.0,0.0,0.0
2020-03-05 17:00:00,b'ITA',4,b'P.A. Bolzano',46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,20,4,P.A. Bolzano,533050,0.18759966232060782,3.7519932464121566,0.18759966232060782,0.0,0.18759966232060782,0.0
2020-03-05 17:00:00,b'ITA',18,b'Calabria',38.90597598,16.59440194,1,0,1,1,2,1,0,0,2,53,18,Calabria,1947131,0.10271522563196826,2.721953479247159,0.05135761281598413,0.0,0.05135761281598413,0.0
2020-03-05 17:00:00,b'ITA',15,b'Campania',40.83956555,14.25084984,12,0,12,33,45,14,0,0,45,471,15,Campania,5801692,0.7756357972812069,8.118321344876632,0.20683621260832186,0.0,0.20683621260832186,0.0
2020-03-05 17:00:00,b'ITA',8,b'Emilia Romagna',44.49436681,11.3417208,327,32,359,299,658,142,10,30,698,2884,8,Emilia-Romagna,4459477,15.652059647353264,64.67126077788943,8.050271365902324,0.7175729351222128,7.332698430780112,0.6727246266770744
2020-03-05 17:00:00,b'ITA',6,b'Friuli Venezia Giulia',45.6494354,13.76813649,4,0,4,17,21,3,0,0,21,397,6,Friuli Venzia Giulia,1215220,1.7280821579631673,32.668981748160824,0.3291585062786985,0.0,0.3291585062786985,0.0
2020-03-05 17:00:00,b'ITA',12,b'Lazio',41.89277044,12.48366722,20,7,27,14,41,14,3,0,44,1175,12,Lazio,5879082,0.7484161642923164,19.98611347826072,0.4592553735430124,0.1190662079555958,0.3401891655874165,0.0
2020-03-05 17:00:00,b'ITA',7,b'Liguria',44.41149315,8.9326992,11,3,14,7,21,0,4,3,28,146,7,Liguria,1550640,1.8057060310581436,9.415467161946035,0.9028530155290718,0.19346850332765828,0.7093845122014136,0.19346850332765828
2020-03-05 17:00:00,b'ITA',3,b'Lombardia',45.46679409,9.190347404,1169,244,1413,364,1777,280,376,98,2251,12354,3,Lombardia,10060574,22.374468892132796,122.79617445286918,14.044924275692422,2.4253089336652165,11.619615342027204,0.9740994897507836
2020-03-05 17:00:00,b'ITA',11,b'Marche',43.61675973,13.5188753,57,19,76,44,120,40,0,4,124,413,11,Marche,1525271,8.129702852804519,27.0771554694215,4.9827211033318015,1.2456802758329504,3.737040827498851,0.26224847912272636
2020-03-05 17:00:00,b'ITA',14,b'Molise',41.55774754,14.65916051,4,0,4,3,7,4,0,0,7,24,14,Molise,305617,2.29044850253749,7.85296629441425,1.3088277157357084,0.0,1.3088277157357084,0.0
2020-03-05 17:00:00,b'ITA',1,b'Piemonte',45.0732745,7.680687483,43,17,60,46,106,24,0,2,108,543,1,Piemonte,4356406,2.479107778292473,12.464402996414933,1.3772820990513739,0.39022992806455603,0.987052170986818,0.04590940330171247
2020-03-05 17:00:00,b'ITA',16,b'Puglia',41.12559576,16.86736689,5,1,6,6,12,5,1,1,14,359,16,Puglia,4029053,0.34747619353729026,8.910282391420514,0.1489183686588387,0.024819728109806448,0.12409864054903223,0.024819728109806448
2020-03-05 17:00:00,b'ITA',20,b'Sardegna',39.21531192,9.110616306,2,0,2,0,2,0,0,0,2,50,20,Sardegna,1639591,0.12198164054328182,3.0495410135820458,0.12198164054328182,0.0,0.12198164054328182,0.0
2020-03-05 17:00:00,b'ITA',19,b'Sicilia',38.11569725,13.3623567,5,0,5,11,16,0,2,0,18,367,19,Sicilia,4999891,0.36000784817109016,7.340160015488338,0.10000218004752504,0.0,0.10000218004752504,0.0
2020-03-05 17:00:00,b'ITA',9,b'Toscana',43.76923077,11.25588885,26,3,29,31,60,23,1,0,61,776,9,Toscana,3729641,1.6355461557828221,20.806292080122457,0.7775547297983908,0.08043669618604044,0.6971180336123504,0.0
2020-03-05 17:00:00,b'ITA',104,b'P.A. Trento',46.06893511,11.12123097,2,0,2,5,7,2,0,0,7,122,104,P.A. Trento,541380,1.2929919834497026,22.53500314012339,0.3694262809856293,0.0,0.3694262809856293,0.0
2020-03-05 17:00:00,b'ITA',10,b'Umbria',43.10675841,12.38824698,1,1,2,7,9,0,0,0,9,88,10,Umbria,882015,1.0203908096801073,9.977154583538828,0.2267535132622461,0.11337675663112305,0.11337675663112305,0.0
2020-03-05 17:00:00,b'ITA',2,"b""Valle d'Aosta""",45.73750286,7.320149366,0,0,0,2,2,2,0,0,2,21,2,Valle d'Aosta,125666,1.5915203794184585,16.710963983893812,0.0,0.0,0.0,0.0
2020-03-05 17:00:00,b'ITA',5,b'Veneto',45.43490485,12.33845213,92,24,116,264,380,35,17,10,407,11949,5,Veneto,4905854,8.296211016471343,243.56615586195593,2.364522058748589,0.4892114604307426,1.8753105983178462,0.2038381085128094
2020-03-06 17:00:00,b'ITA',13,b'Abruzzo',42.35122196,13.39843823,9,0,9,0,9,1,0,0,9,96,13,Abruzzo,1311580,0.6861952759267448,7.319416276551945,0.6861952759267448,0.0,0.6861952759267448,0.0
2020-03-06 17:00:00,b'ITA',17,b'Basilicata',40.63947052,15.80514834,1,0,1,2,3,2,0,0,3,63,17,Basilicata,562869,0.5329836960287385,11.192657616603508,0.17766123200957948,0.0,0.17766123200957948,0.0
2020-03-06 17:00:00,b'ITA',4,b'P.A. Bolzano',46.49933453,11.35662422,4,0,4,0,4,3,0,0,4,36,4,P.A. Bolzano,533050,0.7503986492824313,6.753587843541881,0.7503986492824313,0.0,0.7503986492824313,0.0
